archivo,nodos,densidad,particiones,i,j,varsel,nodesel,tt,ta
instancia-20-75-5.4.4.0.0.col.solved,20,75,5,4,4,0,0,0.0571108,0.0561609
instancia-20-75-5.4.4.0.1.col.solved,20,75,5,4,4,0,1,0.057745,0.0552289
instancia-20-75-5.4.4.0.2.col.solved,20,75,5,4,4,0,2,0.0571232,0.0548258
instancia-20-75-5.4.4.0.3.col.solved,20,75,5,4,4,0,3,0.0580668,0.0547371
instancia-20-75-5.4.4.1.0.col.solved,20,75,5,4,4,1,0,0.0496321,0.0487339
instancia-20-75-5.4.4.2.0.col.solved,20,75,5,4,4,2,0,0.0554101,0.0544751
instancia-20-75-5.4.4.3.0.col.solved,20,75,5,4,4,3,0,0.0357082,0.033283
instancia-20-75-5.4.4.4.0.col.solved,20,75,5,4,4,4,0,0.026108,0.0251608
instancia-20-75-5.4.5.-1.0.col.solved,20,75,5,4,5,-1,0,0.037878,0.0368991
instancia-20-75-5.4.5.0.0.col.solved,20,75,5,4,5,0,0,0.057112,0.0561619
instancia-20-75-5.4.5.0.1.col.solved,20,75,5,4,5,0,1,0.057795,0.055583
instancia-20-75-5.4.5.0.2.col.solved,20,75,5,4,5,0,2,0.0584528,0.0559928
instancia-20-75-5.4.5.0.3.col.solved,20,75,5,4,5,0,3,0.059231,0.0567989
instancia-20-75-5.4.5.1.0.col.solved,20,75,5,4,5,1,0,0.043364,0.0424581
instancia-20-75-5.4.5.2.0.col.solved,20,75,5,4,5,2,0,0.0589941,0.0580711
instancia-20-75-5.4.5.3.0.col.solved,20,75,5,4,5,3,0,0.045419,0.0428901
instancia-20-75-5.4.5.4.0.col.solved,20,75,5,4,5,4,0,0.0323272,0.0308778
instancia-20-75-5.5.1.-1.0.col.solved,20,75,5,5,1,-1,0,0.045974,0.043437
instancia-20-75-5.5.1.0.0.col.solved,20,75,5,5,1,0,0,0.0577309,0.056813
instancia-20-75-5.5.1.0.1.col.solved,20,75,5,5,1,0,1,0.060164,0.0579388
instancia-20-75-5.5.1.0.2.col.solved,20,75,5,5,1,0,2,0.0602982,0.057862
instancia-20-75-5.5.1.0.3.col.solved,20,75,5,5,1,0,3,0.0607522,0.0582309
instancia-20-75-5.5.1.1.0.col.solved,20,75,5,5,1,1,0,0.032289,0.0313208
instancia-20-75-5.5.1.2.0.col.solved,20,75,5,5,1,2,0,0.0576351,0.0567081
instancia-20-75-5.5.1.3.0.col.solved,20,75,5,5,1,3,0,0.0390811,0.036453
instancia-20-75-5.5.1.4.0.col.solved,20,75,5,5,1,4,0,0.0294368,0.028482
instancia-20-75-5.5.2.-1.0.col.solved,20,75,5,5,2,-1,0,0.079839,0.0755091
instancia-20-75-5.5.2.0.0.col.solved,20,75,5,5,2,0,0,0.10687,0.103805
instancia-20-75-5.5.2.0.1.col.solved,20,75,5,5,2,0,1,0.079283,0.0767372
instancia-20-75-5.5.2.0.2.col.solved,20,75,5,5,2,0,2,0.08939,0.08621
instancia-20-75-5.5.2.0.3.col.solved,20,75,5,5,2,0,3,0.087914,0.0855541
instancia-20-75-5.5.2.1.0.col.solved,20,75,5,5,2,1,0,0.081984,0.079196
instancia-20-75-5.5.2.2.0.col.solved,20,75,5,5,2,2,0,0.095566,0.092993
instancia-20-75-5.5.2.3.0.col.solved,20,75,5,5,2,3,0,0.202014,0.199522
instancia-20-75-5.5.2.4.0.col.solved,20,75,5,5,2,4,0,0.0413051,0.0374351
instancia-20-75-5.5.3.-1.0.col.solved,20,75,5,5,3,-1,0,0.0637751,0.0600028
instancia-20-75-5.5.3.0.0.col.solved,20,75,5,5,3,0,0,0.080658,0.0770659
instancia-20-75-5.5.3.0.1.col.solved,20,75,5,5,3,0,1,0.0737772,0.0694389
instancia-20-75-5.5.3.0.2.col.solved,20,75,5,5,3,0,2,0.064841,0.060133
instancia-20-75-5.5.3.0.3.col.solved,20,75,5,5,3,0,3,0.0662651,0.0622849
instancia-20-75-5.5.3.1.0.col.solved,20,75,5,5,3,1,0,0.06215,0.0595429
instancia-20-75-5.5.3.2.0.col.solved,20,75,5,5,3,2,0,0.07335,0.0709331
instancia-20-75-5.5.3.3.0.col.solved,20,75,5,5,3,3,0,0.0953982,0.0930781
instancia-20-75-5.5.3.4.0.col.solved,20,75,5,5,3,4,0,0.0291281,0.026912
instancia-20-75-5.5.4.-1.0.col.solved,20,75,5,5,4,-1,0,0.0353129,0.033385
instancia-20-75-5.5.4.0.0.col.solved,20,75,5,5,4,0,0,0.0558591,0.0548511
instancia-20-75-5.5.4.0.1.col.solved,20,75,5,5,4,0,1,0.0579269,0.055505
instancia-20-75-5.5.4.0.2.col.solved,20,75,5,5,4,0,2,0.0615711,0.0590651
instancia-20-75-5.5.4.0.3.col.solved,20,75,5,5,4,0,3,0.0569081,0.0547209
instancia-20-75-5.5.4.1.0.col.solved,20,75,5,5,4,1,0,0.043473,0.0406811
instancia-20-75-5.5.4.2.0.col.solved,20,75,5,5,4,2,0,0.065285,0.063272
instancia-20-75-5.5.4.3.0.col.solved,20,75,5,5,4,3,0,0.0431259,0.0399311
instancia-20-75-5.5.4.4.0.col.solved,20,75,5,5,4,4,0,0.0360301,0.034018
instancia-20-75-5.5.5.-1.0.col.solved,20,75,5,5,5,-1,0,0.0388091,0.0355759
instancia-20-75-5.5.5.0.0.col.solved,20,75,5,5,5,0,0,0.044574,0.0424399
instancia-20-75-5.5.5.0.1.col.solved,20,75,5,5,5,0,1,0.051527,0.0476871
instancia-20-75-5.5.5.0.2.col.solved,20,75,5,5,5,0,2,0.043843,0.041055
instancia-20-75-5.5.5.0.3.col.solved,20,75,5,5,5,0,3,0.0561121,0.0533979
instancia-20-75-5.5.5.1.0.col.solved,20,75,5,5,5,1,0,0.0318182,0.0308452
instancia-20-75-5.5.5.2.0.col.solved,20,75,5,5,5,2,0,0.0517399,0.048919
instancia-20-75-5.5.5.3.0.col.solved,20,75,5,5,5,3,0,0.0351241,0.0324409
instancia-20-75-5.5.5.4.0.col.solved,20,75,5,5,5,4,0,0.0277729,0.0250621
instancia-20-75-8.1.1.-1.0.col.solved,20,75,8,1,1,-1,0,1.72367,1.7156
instancia-20-75-8.1.1.0.0.col.solved,20,75,8,1,1,0,0,0.479435,0.471597
instancia-20-75-8.1.1.0.1.col.solved,20,75,8,1,1,0,1,0.428041,0.426604
instancia-20-75-8.1.1.0.2.col.solved,20,75,8,1,1,0,2,0.448683,0.444156
instancia-20-75-8.1.1.0.3.col.solved,20,75,8,1,1,0,3,0.456517,0.450238
instancia-20-75-8.1.1.1.0.col.solved,20,75,8,1,1,1,0,1.59181,1.58767
instancia-20-75-8.1.1.2.0.col.solved,20,75,8,1,1,2,0,0.477081,0.472428
instancia-20-75-8.1.1.3.0.col.solved,20,75,8,1,1,3,0,1.20081,1.19075
instancia-20-75-8.1.1.4.0.col.solved,20,75,8,1,1,4,0,0.195918,0.187439
instancia-20-75-8.1.2.-1.0.col.solved,20,75,8,1,2,-1,0,0.843858,0.83635
instancia-20-75-8.1.2.0.0.col.solved,20,75,8,1,2,0,0,0.421368,0.412467
instancia-20-75-8.1.2.0.1.col.solved,20,75,8,1,2,0,1,0.373703,0.369415
instancia-20-75-8.1.2.0.2.col.solved,20,75,8,1,2,0,2,0.387479,0.379325
instancia-20-75-8.1.2.0.3.col.solved,20,75,8,1,2,0,3,0.380096,0.378547
instancia-20-75-8.1.2.1.0.col.solved,20,75,8,1,2,1,0,0.827459,0.823926
instancia-20-75-8.1.2.2.0.col.solved,20,75,8,1,2,2,0,0.416987,0.407917
instancia-20-75-8.1.2.3.0.col.solved,20,75,8,1,2,3,0,0.86655,0.858017
instancia-20-75-8.1.2.4.0.col.solved,20,75,8,1,2,4,0,0.185148,0.177223
instancia-20-75-8.1.3.-1.0.col.solved,20,75,8,1,3,-1,0,1.6209,1.61639
instancia-20-75-8.1.3.0.0.col.solved,20,75,8,1,3,0,0,1.76649,1.75813
instancia-20-75-8.1.3.0.1.col.solved,20,75,8,1,3,0,1,1.27304,1.26858
instancia-20-75-8.1.3.0.2.col.solved,20,75,8,1,3,0,2,1.00751,1.00602
instancia-20-75-8.1.3.0.3.col.solved,20,75,8,1,3,0,3,0.702451,0.697817
instancia-20-75-8.1.3.1.0.col.solved,20,75,8,1,3,1,0,1.07258,1.07089
instancia-20-75-8.1.3.2.0.col.solved,20,75,8,1,3,2,0,1.75127,1.74656
instancia-20-75-8.1.3.3.0.col.solved,20,75,8,1,3,3,0,1.1874,1.18146
instancia-20-75-8.1.3.4.0.col.solved,20,75,8,1,3,4,0,0.270633,0.264851
instancia-20-75-8.1.4.-1.0.col.solved,20,75,8,1,4,-1,0,10.5061,10.5003
instancia-20-75-8.1.4.0.0.col.solved,20,75,8,1,4,0,0,0.628859,0.623218
instancia-20-75-8.1.4.0.1.col.solved,20,75,8,1,4,0,1,0.948811,0.944397
instancia-20-75-8.1.4.0.2.col.solved,20,75,8,1,4,0,2,0.964966,0.960767
instancia-20-75-8.1.4.0.3.col.solved,20,75,8,1,4,0,3,0.93091,0.925097
instancia-20-75-8.1.4.1.0.col.solved,20,75,8,1,4,1,0,7.8728,7.87136
instancia-20-75-8.1.4.2.0.col.solved,20,75,8,1,4,2,0,0.641285,0.638764
instancia-20-75-8.1.4.3.0.col.solved,20,75,8,1,4,3,0,1.72339,1.71557
instancia-20-75-8.1.4.4.0.col.solved,20,75,8,1,4,4,0,0.387992,0.379196
instancia-20-75-8.1.5.-1.0.col.solved,20,75,8,1,5,-1,0,1.70384,1.69531
instancia-20-75-8.1.5.0.0.col.solved,20,75,8,1,5,0,0,0.834446,0.828399
instancia-20-75-8.1.5.0.1.col.solved,20,75,8,1,5,0,1,0.805308,0.803063
instancia-20-75-8.1.5.0.2.col.solved,20,75,8,1,5,0,2,0.864131,0.855174
instancia-20-75-8.1.5.0.3.col.solved,20,75,8,1,5,0,3,0.933261,0.928683
instancia-20-75-8.1.5.1.0.col.solved,20,75,8,1,5,1,0,1.75387,1.75149
instancia-20-75-8.1.5.2.0.col.solved,20,75,8,1,5,2,0,0.823808,0.818603
instancia-20-75-8.1.5.3.0.col.solved,20,75,8,1,5,3,0,1.78124,1.77246
instancia-20-75-8.1.5.4.0.col.solved,20,75,8,1,5,4,0,0.21164,0.203618
instancia-20-75-8.2.1.-1.0.col.solved,20,75,8,2,1,-1,0,2.47046,2.46292
instancia-20-75-8.2.1.0.0.col.solved,20,75,8,2,1,0,0,0.635853,0.630334
instancia-20-75-8.2.1.0.1.col.solved,20,75,8,2,1,0,1,0.612475,0.610637
instancia-20-75-8.2.1.0.2.col.solved,20,75,8,2,1,0,2,0.849266,0.844288
instancia-20-75-8.2.1.0.3.col.solved,20,75,8,2,1,0,3,1.00262,0.994977
instancia-20-75-8.2.1.1.0.col.solved,20,75,8,2,1,1,0,2.79621,2.7929
instancia-20-75-8.2.1.2.0.col.solved,20,75,8,2,1,2,0,0.650589,0.641062
instancia-20-75-8.2.1.3.0.col.solved,20,75,8,2,1,3,0,1.2231,1.21842
instancia-20-75-8.2.1.4.0.col.solved,20,75,8,2,1,4,0,0.236291,0.229698
instancia-20-75-8.2.2.-1.0.col.solved,20,75,8,2,2,-1,0,0.808842,0.804104
instancia-20-75-8.2.2.0.0.col.solved,20,75,8,2,2,0,0,0.212513,0.209171
instancia-20-75-8.2.2.0.1.col.solved,20,75,8,2,2,0,1,0.252324,0.246466
instancia-20-75-8.2.2.0.2.col.solved,20,75,8,2,2,0,2,0.238874,0.230854
instancia-20-75-8.2.2.0.3.col.solved,20,75,8,2,2,0,3,0.247249,0.239792
instancia-20-75-8.2.2.1.0.col.solved,20,75,8,2,2,1,0,0.989174,0.987774
instancia-20-75-8.2.2.2.0.col.solved,20,75,8,2,2,2,0,0.216209,0.212017
instancia-20-75-8.2.2.3.0.col.solved,20,75,8,2,2,3,0,0.713228,0.708453
instancia-20-75-8.2.2.4.0.col.solved,20,75,8,2,2,4,0,0.148277,0.146872
instancia-20-75-8.2.3.-1.0.col.solved,20,75,8,2,3,-1,0,2.12309,2.11741
instancia-20-75-8.2.3.0.0.col.solved,20,75,8,2,3,0,0,0.877572,0.870283
instancia-20-75-8.2.3.0.1.col.solved,20,75,8,2,3,0,1,0.673783,0.668113
instancia-20-75-8.2.3.0.2.col.solved,20,75,8,2,3,0,2,0.739617,0.731838
instancia-20-75-8.2.3.0.3.col.solved,20,75,8,2,3,0,3,0.510092,0.504671
instancia-20-75-8.2.3.1.0.col.solved,20,75,8,2,3,1,0,1.54438,1.54169
instancia-20-75-8.2.3.2.0.col.solved,20,75,8,2,3,2,0,0.88174,0.873771
instancia-20-75-8.2.3.3.0.col.solved,20,75,8,2,3,3,0,1.36328,1.35416
instancia-20-75-8.2.3.4.0.col.solved,20,75,8,2,3,4,0,0.19244,0.183948
instancia-20-75-8.2.4.-1.0.col.solved,20,75,8,2,4,-1,0,1.49994,1.49357
instancia-20-75-8.2.4.0.0.col.solved,20,75,8,2,4,0,0,0.205035,0.197856
instancia-20-75-8.2.4.0.1.col.solved,20,75,8,2,4,0,1,0.191876,0.184118
instancia-20-75-8.2.4.0.2.col.solved,20,75,8,2,4,0,2,0.19681,0.192045
instancia-20-75-8.2.4.0.3.col.solved,20,75,8,2,4,0,3,0.198414,0.192486
instancia-20-75-8.2.4.1.0.col.solved,20,75,8,2,4,1,0,2.01523,2.01076
instancia-20-75-8.2.4.2.0.col.solved,20,75,8,2,4,2,0,0.203436,0.194414
instancia-20-75-8.2.4.3.0.col.solved,20,75,8,2,4,3,0,0.78082,0.773166
instancia-20-75-8.2.4.4.0.col.solved,20,75,8,2,4,4,0,0.107322,0.099647
instancia-20-75-8.2.5.-1.0.col.solved,20,75,8,2,5,-1,0,29.4848,29.4796
instancia-20-75-8.2.5.0.0.col.solved,20,75,8,2,5,0,0,2.00467,2.00245
instancia-20-75-8.2.5.0.1.col.solved,20,75,8,2,5,0,1,0.538958,0.52876
instancia-20-75-8.2.5.0.2.col.solved,20,75,8,2,5,0,2,0.510873,0.503707
instancia-20-75-8.2.5.0.3.col.solved,20,75,8,2,5,0,3,0.520782,0.513505
instancia-20-75-8.2.5.1.0.col.solved,20,75,8,2,5,1,0,3.22293,3.21891
instancia-20-75-8.2.5.2.0.col.solved,20,75,8,2,5,2,0,2.04853,2.04461
instancia-20-75-8.2.5.3.0.col.solved,20,75,8,2,5,3,0,6.61706,6.61255
instancia-20-75-8.2.5.4.0.col.solved,20,75,8,2,5,4,0,0.193965,0.18535
instancia-20-75-8.3.1.-1.0.col.solved,20,75,8,3,1,-1,0,3.34116,3.33404
instancia-20-75-8.3.1.0.0.col.solved,20,75,8,3,1,0,0,0.505336,0.496824
instancia-20-75-8.3.1.0.1.col.solved,20,75,8,3,1,0,1,0.63144,0.625482
instancia-20-75-8.3.1.0.2.col.solved,20,75,8,3,1,0,2,0.591355,0.583591
instancia-20-75-8.3.1.0.3.col.solved,20,75,8,3,1,0,3,0.638738,0.632127
instancia-20-75-8.3.1.1.0.col.solved,20,75,8,3,1,1,0,3.50303,3.50032
instancia-20-75-8.3.1.2.0.col.solved,20,75,8,3,1,2,0,0.504516,0.495133
instancia-20-75-8.3.1.3.0.col.solved,20,75,8,3,1,3,0,4.25368,4.24622
instancia-20-75-8.3.1.4.0.col.solved,20,75,8,3,1,4,0,0.190999,0.182079
instancia-20-75-8.3.2.-1.0.col.solved,20,75,8,3,2,-1,0,1.8068,1.80252
instancia-20-75-8.3.2.0.0.col.solved,20,75,8,3,2,0,0,0.263631,0.25634
instancia-20-75-8.3.2.0.1.col.solved,20,75,8,3,2,0,1,0.271537,0.26486
instancia-20-75-8.3.2.0.2.col.solved,20,75,8,3,2,0,2,0.294458,0.286341
instancia-20-75-8.3.2.0.3.col.solved,20,75,8,3,2,0,3,0.284638,0.278753
instancia-20-75-8.3.2.1.0.col.solved,20,75,8,3,2,1,0,3.12291,3.12046
instancia-20-75-8.3.2.2.0.col.solved,20,75,8,3,2,2,0,0.26064,0.251739
instancia-20-75-8.3.2.3.0.col.solved,20,75,8,3,2,3,0,1.29675,1.29235
instancia-20-75-8.3.2.4.0.col.solved,20,75,8,3,2,4,0,0.189233,0.184791
instancia-20-75-8.3.3.-1.0.col.solved,20,75,8,3,3,-1,0,1.89494,1.88653
instancia-20-75-8.3.3.0.0.col.solved,20,75,8,3,3,0,0,0.420864,0.413825
instancia-20-75-8.3.3.0.1.col.solved,20,75,8,3,3,0,1,0.694365,0.686568
instancia-20-75-8.3.3.0.2.col.solved,20,75,8,3,3,0,2,0.921314,0.91715
instancia-20-75-8.3.3.0.3.col.solved,20,75,8,3,3,0,3,0.887551,0.881858
instancia-20-75-8.3.3.1.0.col.solved,20,75,8,3,3,1,0,1.27296,1.27153
instancia-20-75-8.3.3.2.0.col.solved,20,75,8,3,3,2,0,0.41322,0.407399
instancia-20-75-8.3.3.3.0.col.solved,20,75,8,3,3,3,0,1.28742,1.27963
instancia-20-75-8.3.3.4.0.col.solved,20,75,8,3,3,4,0,0.211948,0.203116
instancia-20-75-8.3.4.-1.0.col.solved,20,75,8,3,4,-1,0,2.92968,2.92199
instancia-20-75-8.3.4.0.0.col.solved,20,75,8,3,4,0,0,1.05252,1.04407
instancia-20-75-8.3.4.0.1.col.solved,20,75,8,3,4,0,1,1.26965,1.26224
instancia-20-75-8.3.4.0.2.col.solved,20,75,8,3,4,0,2,1.23716,1.22891
instancia-20-75-8.3.4.0.3.col.solved,20,75,8,3,4,0,3,0.671863,0.663799
instancia-20-75-8.3.4.1.0.col.solved,20,75,8,3,4,1,0,2.96685,2.9655
instancia-20-75-8.3.4.2.0.col.solved,20,75,8,3,4,2,0,1.04551,1.03715
instancia-20-75-8.3.4.3.0.col.solved,20,75,8,3,4,3,0,2.08484,2.07669
instancia-20-75-8.3.4.4.0.col.solved,20,75,8,3,4,4,0,0.230169,0.221632
instancia-20-75-8.3.5.-1.0.col.solved,20,75,8,3,5,-1,0,0.524573,0.517227
instancia-20-75-8.3.5.0.0.col.solved,20,75,8,3,5,0,0,0.273483,0.269098
instancia-20-75-8.3.5.0.1.col.solved,20,75,8,3,5,0,1,0.267342,0.259862
instancia-20-75-8.3.5.0.2.col.solved,20,75,8,3,5,0,2,0.251931,0.24615
instancia-20-75-8.3.5.0.3.col.solved,20,75,8,3,5,0,3,0.258945,0.250965
instancia-20-75-8.3.5.1.0.col.solved,20,75,8,3,5,1,0,0.422639,0.41896
instancia-20-75-8.3.5.2.0.col.solved,20,75,8,3,5,2,0,0.282757,0.272973
instancia-20-75-8.3.5.3.0.col.solved,20,75,8,3,5,3,0,0.644282,0.63815
instancia-20-75-8.3.5.4.0.col.solved,20,75,8,3,5,4,0,0.200276,0.192633
instancia-20-75-8.4.1.-1.0.col.solved,20,75,8,4,1,-1,0,33.7163,33.71
instancia-20-75-8.4.1.0.0.col.solved,20,75,8,4,1,0,0,1.91929,1.91627
instancia-20-75-8.4.1.0.1.col.solved,20,75,8,4,1,0,1,3.4593,3.45341
instancia-20-75-8.4.1.0.2.col.solved,20,75,8,4,1,0,2,3.5536,3.54478
instancia-20-75-8.4.1.0.3.col.solved,20,75,8,4,1,0,3,3.60218,3.59647
instancia-20-75-8.4.1.1.0.col.solved,20,75,8,4,1,1,0,31.1421,31.1406
instancia-20-75-8.4.1.2.0.col.solved,20,75,8,4,1,2,0,1.92371,1.91885
instancia-20-75-8.4.1.3.0.col.solved,20,75,8,4,1,3,0,8.29304,8.28896
instancia-20-75-8.4.1.4.0.col.solved,20,75,8,4,1,4,0,1.26122,1.25556
instancia-20-75-8.4.2.-1.0.col.solved,20,75,8,4,2,-1,0,2.59882,2.59118
instancia-20-75-8.4.2.0.0.col.solved,20,75,8,4,2,0,0,0.509184,0.502113
instancia-20-75-8.4.2.0.1.col.solved,20,75,8,4,2,0,1,0.456946,0.449985
instancia-20-75-8.4.2.0.2.col.solved,20,75,8,4,2,0,2,0.465515,0.457787
instancia-20-75-8.4.2.0.3.col.solved,20,75,8,4,2,0,3,0.626966,0.61932
instancia-20-75-8.4.2.1.0.col.solved,20,75,8,4,2,1,0,2.23417,2.23012
instancia-20-75-8.4.2.2.0.col.solved,20,75,8,4,2,2,0,0.51454,0.507428
instancia-20-75-8.4.2.3.0.col.solved,20,75,8,4,2,3,0,2.67138,2.66357
instancia-20-75-8.4.2.4.0.col.solved,20,75,8,4,2,4,0,0.156183,0.148994
instancia-20-75-8.4.3.-1.0.col.solved,20,75,8,4,3,-1,0,9.41343,9.408
instancia-20-75-8.4.3.0.0.col.solved,20,75,8,4,3,0,0,0.963273,0.957441
instancia-20-75-8.4.3.0.1.col.solved,20,75,8,4,3,0,1,1.6622,1.65671
instancia-20-75-8.4.3.0.2.col.solved,20,75,8,4,3,0,2,2.21209,2.20657
instancia-20-75-8.4.3.0.3.col.solved,20,75,8,4,3,0,3,2.18931,2.18468
instancia-20-75-8.4.3.1.0.col.solved,20,75,8,4,3,1,0,6.40133,6.39998
instancia-20-75-8.4.3.2.0.col.solved,20,75,8,4,3,2,0,0.958183,0.956785
instancia-20-75-8.4.3.3.0.col.solved,20,75,8,4,3,3,0,3.73327,3.72855
instancia-20-75-8.4.3.4.0.col.solved,20,75,8,4,3,4,0,0.859777,0.854251
instancia-20-75-8.4.4.-1.0.col.solved,20,75,8,4,4,-1,0,3.19032,3.18443
instancia-20-75-8.4.4.0.0.col.solved,20,75,8,4,4,0,0,0.269936,0.264508
instancia-20-75-8.4.4.0.1.col.solved,20,75,8,4,4,0,1,0.206909,0.200365
instancia-20-75-8.4.4.0.2.col.solved,20,75,8,4,4,0,2,0.203179,0.198256
instancia-20-75-8.4.4.0.3.col.solved,20,75,8,4,4,0,3,0.212418,0.204979
instancia-20-75-8.4.4.1.0.col.solved,20,75,8,4,4,1,0,1.2559,1.25372
instancia-20-75-8.4.4.2.0.col.solved,20,75,8,4,4,2,0,0.274327,0.2718
instancia-20-75-8.4.4.3.0.col.solved,20,75,8,4,4,3,0,0.737763,0.729912
instancia-20-75-8.4.4.4.0.col.solved,20,75,8,4,4,4,0,0.137675,0.131661
instancia-20-75-8.4.5.-1.0.col.solved,20,75,8,4,5,-1,0,64.7517,64.7459
instancia-20-75-8.4.5.0.0.col.solved,20,75,8,4,5,0,0,7.08846,7.08538
instancia-20-75-8.4.5.0.1.col.solved,20,75,8,4,5,0,1,8.7175,8.71115
instancia-20-75-8.4.5.0.2.col.solved,20,75,8,4,5,0,2,8.9946,8.98602
instancia-20-75-8.4.5.0.3.col.solved,20,75,8,4,5,0,3,9.1892,9.1813
instancia-20-75-8.4.5.1.0.col.solved,20,75,8,4,5,1,0,63.009,63.0056
instancia-20-75-8.4.5.2.0.col.solved,20,75,8,4,5,2,0,7.09543,7.08688
instancia-20-75-8.4.5.3.0.col.solved,20,75,8,4,5,3,0,25.904,25.8956
instancia-20-75-8.4.5.4.0.col.solved,20,75,8,4,5,4,0,2.41515,2.40871
instancia-20-75-8.5.1.-1.0.col.solved,20,75,8,5,1,-1,0,6.14256,6.13801
instancia-20-75-8.5.1.0.0.col.solved,20,75,8,5,1,0,0,1.25462,1.25032
instancia-20-75-8.5.1.0.1.col.solved,20,75,8,5,1,0,1,1.18665,1.18124
instancia-20-75-8.5.1.0.2.col.solved,20,75,8,5,1,0,2,1.37557,1.3704
instancia-20-75-8.5.1.0.3.col.solved,20,75,8,5,1,0,3,1.52771,1.52256
instancia-20-75-8.5.1.1.0.col.solved,20,75,8,5,1,1,0,3.03433,3.0304
instancia-20-75-8.5.1.2.0.col.solved,20,75,8,5,1,2,0,1.23758,1.2295
instancia-20-75-8.5.1.3.0.col.solved,20,75,8,5,1,3,0,2.17271,2.16471
instancia-20-75-8.5.1.4.0.col.solved,20,75,8,5,1,4,0,0.459884,0.452493
instancia-20-75-8.5.2.-1.0.col.solved,20,75,8,5,2,-1,0,2.36986,2.36528
instancia-20-75-8.5.2.0.0.col.solved,20,75,8,5,2,0,0,0.769355,0.766507
instancia-20-75-8.5.2.0.1.col.solved,20,75,8,5,2,0,1,0.600862,0.593938
instancia-20-75-8.5.2.0.2.col.solved,20,75,8,5,2,0,2,0.674949,0.672501
instancia-20-75-8.5.2.0.3.col.solved,20,75,8,5,2,0,3,0.669533,0.665261
instancia-20-75-8.5.2.1.0.col.solved,20,75,8,5,2,1,0,2.07121,2.06985
instancia-20-75-8.5.2.2.0.col.solved,20,75,8,5,2,2,0,0.883434,0.878045
instancia-20-75-8.5.2.3.0.col.solved,20,75,8,5,2,3,0,1.98409,1.97859
instancia-20-75-8.5.2.4.0.col.solved,20,75,8,5,2,4,0,0.348589,0.346589
instancia-20-75-8.5.3.-1.0.col.solved,20,75,8,5,3,-1,0,0.424624,0.420176
instancia-20-75-8.5.3.0.0.col.solved,20,75,8,5,3,0,0,0.196641,0.192379
instancia-20-75-8.5.3.0.1.col.solved,20,75,8,5,3,0,1,0.403965,0.399146
instancia-20-75-8.5.3.0.2.col.solved,20,75,8,5,3,0,2,0.387921,0.385027
instancia-20-75-8.5.3.0.3.col.solved,20,75,8,5,3,0,3,0.311658,0.306706
instancia-20-75-8.5.3.1.0.col.solved,20,75,8,5,3,1,0,0.334067,0.332489
instancia-20-75-8.5.3.2.0.col.solved,20,75,8,5,3,2,0,0.186285,0.181204
instancia-20-75-8.5.3.3.0.col.solved,20,75,8,5,3,3,0,0.257462,0.253152
instancia-20-75-8.5.3.4.0.col.solved,20,75,8,5,3,4,0,0.103087,0.098604
instancia-20-75-8.5.4.-1.0.col.solved,20,75,8,5,4,-1,0,1.37959,1.37354
instancia-20-75-8.5.4.0.0.col.solved,20,75,8,5,4,0,0,0.132726,0.12854
instancia-20-75-8.5.4.0.1.col.solved,20,75,8,5,4,0,1,0.155751,0.150896
instancia-20-75-8.5.4.0.2.col.solved,20,75,8,5,4,0,2,0.155209,0.150096
instancia-20-75-8.5.4.0.3.col.solved,20,75,8,5,4,0,3,0.148081,0.142876
instancia-20-75-8.5.4.1.0.col.solved,20,75,8,5,4,1,0,1.17251,1.16935
instancia-20-75-8.5.4.2.0.col.solved,20,75,8,5,4,2,0,0.138342,0.130697
instancia-20-75-8.5.4.3.0.col.solved,20,75,8,5,4,3,0,0.279199,0.272754
instancia-20-75-8.5.4.4.0.col.solved,20,75,8,5,4,4,0,0.096617,0.0903869
instancia-20-75-8.5.5.-1.0.col.solved,20,75,8,5,5,-1,0,5.52984,5.5223
instancia-20-75-8.5.5.0.0.col.solved,20,75,8,5,5,0,0,1.27643,1.27251
instancia-20-75-8.5.5.0.1.col.solved,20,75,8,5,5,0,1,2.44662,2.43835
instancia-20-75-8.5.5.0.2.col.solved,20,75,8,5,5,0,2,2.40954,2.40211
instancia-20-75-8.5.5.0.3.col.solved,20,75,8,5,5,0,3,2.64409,2.63679
instancia-20-75-8.5.5.1.0.col.solved,20,75,8,5,5,1,0,9.44217,9.43828
instancia-20-75-8.5.5.2.0.col.solved,20,75,8,5,5,2,0,1.27767,1.27342
instancia-20-75-8.5.5.3.0.col.solved,20,75,8,5,5,3,0,5.6999,5.69204
instancia-20-75-8.5.5.4.0.col.solved,20,75,8,5,5,4,0,0.536443,0.533971
